City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Zalari,RU,53.5584,102.5065,34.03,80,100,10.96,light snow
348,Villanueva,HN,15.3167,-88.0,77.0,88,9,1.92,clear sky
349,Lieksa,FI,63.3167,30.0167,34.41,89,82,6.85,broken clouds
350,Nikki,BJ,9.9401,3.2108,76.86,78,78,6.33,broken clouds
351,Laguna,US,38.421,-121.4238,55.4,71,1,8.05,clear sky
352,Urucui,BR,-7.2294,-44.5561,75.09,89,44,1.68,scattered clouds
353,Katherine,AU,-14.4667,132.2667,87.8,18,93,13.8,overcast clouds
354,Yeppoon,AU,-23.1333,150.7333,75.2,46,75,6.91,broken clouds
355,Saint-Joseph,RE,-21.3667,55.6167,82.4,69,0,17.27,light rain
356,Shalakusha,RU,62.2247,40.2539,48.83,83,100,8.84,overcast clouds
357,Gao,ML,16.6362,1.637,81.12,7,1,9.31,clear sky
358,Oranjestad,AW,12.524,-70.027,80.6,78,20,21.85,few clouds
359,Maurepas,FR,48.7649,1.9292,44.6,70,0,6.91,clear sky
360,Grand-Santi,GF,4.25,-54.3833,72.63,99,100,0.49,overcast clouds
361,Gazanjyk,TM,39.2446,55.5154,63.88,56,49,8.3,scattered clouds
362,Mantes-La-Ville,FR,48.9737,1.7025,44.01,70,0,2.3,clear sky
363,Kloulklubed,PW,7.0419,134.2556,87.8,70,75,11.5,broken clouds
364,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,41.0,81,89,11.18,overcast clouds
365,Elat,IL,29.5581,34.9482,69.8,40,0,11.5,clear sky
366,Olafsvik,IS,64.8945,-23.7142,43.11,96,100,12.86,overcast clouds
367,Cooma,AU,-36.2333,149.1333,60.8,36,38,8.05,scattered clouds
368,Uchaly,RU,54.2996,59.4521,41.34,84,100,12.08,overcast clouds
369,Kashi,CN,39.4547,75.9797,62.6,11,0,11.18,clear sky
370,Ahipara,NZ,-35.1667,173.1667,64.0,71,48,8.77,scattered clouds
371,Cartagena,CO,10.3997,-75.5144,80.6,83,0,4.61,clear sky
372,Rumphi,MW,-11.0186,33.8575,63.75,89,7,3.36,clear sky
373,Livezile,RO,47.1833,24.5667,33.01,88,64,1.03,broken clouds
374,Kindia,GN,10.0569,-12.8658,72.48,68,67,2.93,broken clouds
375,Thinadhoo,MV,0.5333,72.9333,82.71,65,15,4.23,few clouds
376,Fairbanks,US,64.8378,-147.7164,57.2,30,1,4.61,clear sky
377,Quatre Cocos,MU,-20.2078,57.7625,81.0,94,75,13.8,broken clouds
378,Maarianhamina,AX,60.0973,19.9348,35.6,69,90,13.8,overcast clouds
379,Ilulissat,GL,69.2167,-51.1,28.4,69,100,1.14,overcast clouds
380,Kosh-Agach,RU,50.0,88.6667,22.62,50,100,7.54,overcast clouds
381,Inongo,CD,-1.95,18.2667,70.57,96,100,5.64,light rain
382,Kieta,PG,-6.2167,155.6333,82.06,73,84,4.54,light rain
383,Havoysund,NO,70.9963,24.6622,30.2,64,90,10.36,light snow
384,Luau,AO,-10.7073,22.2247,62.85,87,77,3.4,broken clouds
385,Gornopravdinsk,RU,60.05,69.9,42.13,85,100,5.5,light rain
386,Matagami,CA,49.7502,-77.6328,37.4,70,1,4.61,clear sky
387,Shatsk,RU,54.0258,41.7119,49.21,83,59,14.63,broken clouds
388,Katsuura,JP,35.1333,140.3,73.0,45,75,3.44,broken clouds
389,Payakumbuh,ID,-0.2202,100.6308,89.08,46,90,0.72,overcast clouds
390,Beloha,MG,-25.1667,45.05,73.22,65,1,12.46,clear sky
391,Shar,KZ,49.5886,81.0453,42.58,46,46,9.6,scattered clouds
392,Tizimin,MX,21.15,-88.15,73.35,84,7,8.19,clear sky
393,Padilla,CO,3.2204,-76.3139,68.0,100,75,4.61,fog
394,Anshun,CN,26.25,105.9333,77.07,56,69,7.16,broken clouds
395,Pimentel,PE,-6.8367,-79.9342,62.01,89,7,4.0,clear sky
396,Kalevala,RU,65.2,31.1667,36.66,92,95,3.8,overcast clouds
397,Alofi,NU,-19.0595,-169.9187,78.8,94,21,4.61,few clouds
398,Kankon,IN,15.0167,74.0167,87.8,55,40,8.05,scattered clouds
399,Ornskoldsvik,SE,63.2909,18.7153,33.8,75,90,14.97,overcast clouds
400,Henties Bay,NA,-22.116,14.2845,63.86,86,36,5.3,scattered clouds
401,Moramanga,MG,-18.9333,48.2,65.77,90,100,4.59,overcast clouds
402,Talnakh,RU,69.4865,88.3972,32.88,99,100,9.75,snow
403,Leh,IN,34.1667,77.5833,30.11,27,6,3.56,clear sky
404,Tautira,PF,-17.7333,-149.15,78.8,83,40,2.3,scattered clouds
405,Durres,AL,41.3231,19.4414,53.6,87,90,2.3,overcast clouds
406,Tres De Maio,BR,-27.7733,-54.24,64.4,77,0,8.05,clear sky
407,Road Town,VG,18.4167,-64.6167,78.8,69,20,10.36,few clouds
408,Byron Bay,AU,-28.65,153.6167,73.4,53,75,8.05,broken clouds
409,Guerrero Negro,MX,27.9769,-114.0611,58.57,82,7,16.06,clear sky
410,Dunedin,NZ,-45.8742,170.5036,51.01,92,100,3.0,light rain
411,Walvis Bay,NA,-22.9575,14.5053,57.2,94,90,6.91,overcast clouds
412,Rio Grande,BR,-32.035,-52.0986,63.0,96,10,10.76,clear sky
413,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,65.03,90,46,9.46,scattered clouds
414,Touba,CI,8.2833,-7.6833,73.26,82,39,4.63,scattered clouds
415,North Bend,US,43.4065,-124.2243,48.99,87,90,4.61,overcast clouds
416,Manicore,BR,-5.8092,-61.3003,73.08,97,67,0.2,broken clouds
417,Andros Town,BS,24.7,-77.7667,75.2,83,20,8.05,few clouds
418,Maceio,BR,-9.6658,-35.7353,75.2,94,0,3.44,clear sky
419,Morondava,MG,-20.2833,44.2833,76.75,69,0,4.34,clear sky
420,Weyburn,CA,49.6668,-103.8511,17.6,62,6,5.75,clear sky
421,Maroua,CM,10.591,14.3159,82.47,53,96,12.37,overcast clouds
422,Vangaindrano,MG,-23.35,47.6,72.61,86,70,3.15,light rain
423,Puerto Madero,MX,14.7208,-92.4215,82.49,71,80,3.85,broken clouds
424,Porto Walter,BR,-8.2686,-72.7439,72.1,98,49,2.04,scattered clouds
425,Lubango,AO,-14.9172,13.4925,59.25,72,94,3.15,overcast clouds
426,Hit,IQ,33.6416,42.8251,82.27,10,61,8.75,broken clouds
427,Lavrentiya,RU,65.5833,-171.0,30.96,88,8,3.91,clear sky
428,Upata,VE,8.0086,-62.3989,77.0,87,71,5.01,broken clouds
429,Tongliao,CN,43.6125,122.2653,51.15,39,100,15.21,overcast clouds
430,Itabuna,BR,-14.7856,-39.2803,72.03,94,79,1.25,broken clouds
431,Smithers,CA,54.7804,-127.1743,48.2,31,75,5.75,broken clouds
432,Pontianak,ID,-0.0333,109.3333,91.4,55,40,4.61,scattered clouds
433,Gat,IL,31.61,34.7642,66.99,100,33,4.0,scattered clouds
434,Fukue,JP,32.6881,128.8419,71.6,64,75,6.91,broken clouds
435,Kavaratti,IN,10.5669,72.642,84.63,66,39,3.22,scattered clouds
436,Amherst,US,41.3978,-82.2224,46.99,49,40,6.91,scattered clouds
437,Chokwe,MZ,-24.5333,32.9833,63.63,89,32,2.1,scattered clouds
438,La Palma,US,33.8464,-118.0467,60.01,77,90,6.91,overcast clouds
439,Brae,GB,60.3964,-1.353,42.8,93,100,1.14,overcast clouds
440,Sur,OM,22.5667,59.5289,92.39,29,0,1.39,clear sky
441,Chifeng,CN,42.2683,118.9636,54.01,59,100,12.91,overcast clouds
442,Pont-Rouge,CA,46.7566,-71.6978,48.2,45,1,3.44,clear sky
443,Itarema,BR,-2.9248,-39.9167,76.6,89,55,8.08,broken clouds
444,Fort-Shevchenko,KZ,44.5086,50.263,55.87,72,32,6.96,scattered clouds
445,Paray-Le-Monial,FR,46.4546,4.1158,37.99,87,0,3.0,clear sky
446,Chavakkad,IN,10.5333,76.05,89.6,58,40,3.2,scattered clouds
447,Pueblo Nuevo,MX,23.3833,-105.3833,48.4,47,73,5.91,broken clouds
448,Isetskoye,RU,56.4858,65.3226,46.87,45,100,10.54,overcast clouds
449,Venado Tuerto,AR,-33.7456,-61.9688,57.99,99,83,5.99,broken clouds
450,Yerbogachen,RU,61.2767,108.0108,40.8,67,37,8.9,scattered clouds
451,Baley,RU,51.6,116.6333,49.15,19,97,4.61,overcast clouds
452,Canoa,DO,18.355,-71.1585,75.51,81,45,3.44,scattered clouds
453,Moissala,TD,8.3404,17.7663,72.68,79,98,4.83,overcast clouds
454,Pedernales,DO,18.0384,-71.744,78.06,67,2,3.36,clear sky
455,Bardiyah,LY,31.7561,25.0865,63.01,58,48,8.14,scattered clouds
456,Kangaatsiaq,GL,68.3065,-53.4641,25.68,79,100,5.68,overcast clouds
457,Hualmay,PE,-11.0964,-77.6139,65.79,91,9,8.59,clear sky
458,Pacific Grove,US,36.6177,-121.9166,53.01,86,49,3.4,scattered clouds
459,Rajbiraj,NP,26.5333,86.75,97.29,15,1,8.23,clear sky
460,Revda,RU,56.801,59.9303,42.8,93,90,8.95,overcast clouds
461,Constantine,DZ,36.365,6.6147,42.8,93,40,3.11,scattered clouds
462,Singarayakonda,IN,15.25,80.0333,92.95,52,14,9.62,few clouds
463,Najran,SA,17.4924,44.1277,82.4,17,0,4.61,clear sky
464,Yulara,AU,-25.2406,130.9889,75.2,29,14,14.97,few clouds
465,Mount Isa,AU,-20.7333,139.5,86.0,23,40,10.36,scattered clouds
466,Vaitape,PF,-16.5167,-151.75,80.53,73,100,11.25,overcast clouds
467,Vrangel,RU,42.7297,133.0839,50.27,74,100,12.26,overcast clouds
468,Maryborough,AU,-25.5333,152.7,77.0,53,25,8.01,scattered clouds
469,Camacupa,AO,-12.0167,17.4833,58.71,79,77,2.89,broken clouds
470,Ambilobe,MG,-13.2,49.05,77.72,72,52,3.11,broken clouds
471,Jimeta,NG,9.2833,12.4667,82.06,58,98,3.29,overcast clouds
472,Christchurch,NZ,-43.5333,172.6333,60.01,77,75,4.61,broken clouds
473,Dakar,SN,14.6937,-17.4441,68.0,94,20,9.22,few clouds
474,Karatau,KZ,43.1667,70.4667,49.69,47,100,6.38,overcast clouds
475,Bambanglipuro,ID,-7.95,110.2833,84.96,63,6,9.04,clear sky
476,Westport,US,41.1415,-73.3579,50.0,62,1,6.91,clear sky
477,Te Anau,NZ,-45.4167,167.7167,50.23,72,58,3.78,broken clouds
478,Barkhan,PK,29.8977,69.5256,76.24,27,0,9.53,clear sky
479,Kruisfontein,ZA,-34.0033,24.7314,57.99,95,95,3.18,overcast clouds
480,Lorengau,PG,-2.0226,147.2712,79.47,79,95,4.85,overcast clouds
481,Yarmouth,US,41.7057,-70.2286,46.99,81,0,3.44,clear sky
482,Yacuiba,BO,-22.038,-63.6797,68.36,98,100,3.13,overcast clouds
483,Aland,IN,17.5667,76.5667,92.71,32,51,1.74,broken clouds
484,Cockburn Town,TC,21.4612,-71.1419,77.92,78,11,17.58,few clouds
485,Hundested,DK,55.9667,11.8667,41.0,100,8,1.01,clear sky
486,Nova Olimpia,BR,-14.7972,-57.2881,77.18,67,62,2.39,broken clouds
487,Kuala Terengganu,MY,5.3302,103.1408,87.8,70,20,6.91,few clouds
488,Poum,NC,-20.2333,164.0167,79.36,79,99,7.65,overcast clouds
489,Khromtau,KZ,50.2503,58.4347,48.04,50,100,21.43,overcast clouds
490,Shetpe,KZ,44.1667,52.1167,58.28,54,30,7.38,scattered clouds
491,Kahului,US,20.8947,-156.47,73.4,78,1,18.41,clear sky
492,Yaring,TH,6.8662,101.3689,93.2,52,20,9.22,few clouds
493,Beira,MZ,-19.8436,34.8389,71.6,94,20,4.27,few clouds
494,Parral,MX,26.9333,-105.6667,56.46,13,0,9.44,clear sky
495,Acari,PE,-15.4311,-74.6158,68.52,85,24,2.21,few clouds
496,Sao Lourenco Do Oeste,BR,-26.3592,-52.8511,58.59,67,86,2.26,overcast clouds
497,Namatanai,PG,-3.6667,152.4333,83.16,69,78,6.64,broken clouds
498,Zhongshu,CN,24.5167,103.7667,85.66,19,3,11.36,clear sky
499,Spassk,RU,52.747,87.7545,37.33,69,98,6.24,overcast clouds
500,Puerto Suarez,BO,-18.95,-57.8,77.99,53,83,2.3,broken clouds
501,Kabompo,ZM,-13.5927,24.2008,62.58,72,74,5.28,broken clouds
502,Phan Thiet,VN,10.9333,108.1,90.61,54,40,12.33,scattered clouds
503,Kaseda,JP,31.4167,130.3167,73.4,43,40,13.8,scattered clouds
504,Aswan,EG,24.0934,32.907,82.56,11,0,12.75,clear sky
505,Oga,IT,46.4631,10.347,50.0,93,0,2.3,clear sky
506,Kununurra,AU,-15.7667,128.7333,91.4,19,59,12.66,broken clouds
507,Muros,ES,42.7762,-9.0603,57.99,95,90,7.49,overcast clouds
508,Ondjiva,AO,-17.0667,15.7333,63.07,33,41,4.16,scattered clouds
509,Roma,US,43.2128,-75.4557,39.2,70,1,4.43,clear sky
510,Jalu,LY,29.0331,21.5482,72.79,18,37,15.03,scattered clouds
511,Rincon,US,32.296,-81.2354,60.8,82,1,6.91,clear sky
512,Ostrovnoy,RU,68.0531,39.5131,33.55,93,100,21.68,overcast clouds
513,Yelizovo,RU,53.1873,158.3805,41.0,81,95,11.18,overcast clouds
514,Hvide Sande,DK,56.0045,8.1294,39.99,73,94,14.45,overcast clouds
515,Aitape,PG,-3.1374,142.3475,83.16,76,100,5.57,light rain
516,Khandyga,RU,62.6667,135.6,29.12,67,19,7.0,few clouds
517,Madisonville,US,37.3281,-87.4989,54.0,66,1,7.0,clear sky
518,Rocha,UY,-34.4833,-54.3333,61.97,96,87,8.32,overcast clouds
519,Roebourne,AU,-20.7833,117.1333,90.95,19,0,12.01,clear sky
520,Wuda,CN,39.4994,106.7117,55.17,64,100,12.73,moderate rain
521,Makakilo City,US,21.3469,-158.0858,77.0,61,20,6.91,light rain
522,Pangnirtung,CA,66.1451,-65.7125,30.25,85,100,7.34,overcast clouds
523,Dapaong,TG,10.8639,0.205,84.56,45,57,6.15,broken clouds
524,Mogadishu,SO,2.0371,45.3438,84.2,65,75,4.61,broken clouds
525,Poole,GB,50.7167,-2.0,43.0,73,51,3.0,broken clouds
526,Zharkent,KZ,44.1628,80.0,45.84,20,0,6.42,clear sky
527,Tilichiki,RU,60.4667,166.1,29.84,89,50,1.16,scattered clouds
528,Luwingu,ZM,-10.2621,29.9271,59.07,94,31,4.41,scattered clouds
529,Plettenberg Bay,ZA,-34.0527,23.3716,59.5,86,52,1.97,broken clouds
530,Umm Kaddadah,SD,13.6017,26.6876,82.9,16,69,7.54,broken clouds
531,Kiunga,PG,-6.1219,141.2906,84.81,76,47,4.05,scattered clouds
532,Ziniare,BF,12.5822,-1.2983,82.4,47,0,6.91,clear sky
533,Noumea,NC,-22.2763,166.4572,78.8,83,90,4.61,overcast clouds
534,Kurilsk,RU,45.2333,147.8833,43.9,68,21,8.57,few clouds
535,Great Falls,US,47.5002,-111.3008,30.2,86,20,5.75,few clouds
536,Rochefort,FR,45.9167,-1.0,51.01,66,0,11.5,clear sky
537,Chelbasskaya,RU,45.9792,39.3719,53.02,78,67,13.2,broken clouds
538,Akyab,MM,20.15,92.9,89.92,53,14,13.87,few clouds
539,Nsanje,MW,-16.92,35.262,69.62,87,4,1.81,clear sky
540,Bandarbeyla,SO,9.4942,50.8122,84.7,67,84,7.18,broken clouds
541,Nemuro,JP,43.3236,145.575,68.0,32,0,3.44,clear sky
542,Juneau,US,58.3019,-134.4197,46.4,49,20,7.0,few clouds
543,Tolaga Bay,NZ,-38.3667,178.3,62.37,80,43,3.6,scattered clouds
544,Ormara,PK,25.2088,64.6357,82.22,68,0,5.26,clear sky
545,Riachao,BR,-7.3619,-46.6172,72.16,91,75,2.15,broken clouds
546,Kandrian,PG,-6.2167,149.55,79.63,84,87,3.98,moderate rain
547,Thouars,FR,46.976,-0.2151,48.0,62,11,7.16,few clouds
548,Lagos,NG,6.5833,3.75,80.6,94,40,2.3,scattered clouds
549,Northam,GB,51.0333,-4.2167,48.99,67,31,5.01,scattered clouds
550,Abha,SA,18.2164,42.5053,69.8,28,40,5.19,scattered clouds
551,Namwala,ZM,-15.7504,26.4384,58.21,82,1,4.03,clear sky
552,Sambava,MG,-14.2667,50.1667,77.65,75,75,8.97,broken clouds
553,Wilmington,US,34.2257,-77.9447,63.0,76,1,5.19,clear sky
554,Sumter,US,28.7086,-82.0831,68.0,79,100,5.01,overcast clouds
555,Barra Patuca,HN,15.8,-84.2833,78.04,79,6,9.98,clear sky
556,Umkomaas,ZA,-30.2067,30.7978,66.0,80,98,8.01,overcast clouds
557,Dongargaon,IN,20.9667,80.85,100.49,13,48,7.18,scattered clouds
558,Eirunepe,BR,-6.6603,-69.8736,71.85,98,45,2.17,scattered clouds
559,Grand Gaube,MU,-20.0064,57.6608,81.0,79,82,10.0,broken clouds
560,Wagga Wagga,AU,-35.1167,147.3667,66.2,42,75,12.66,broken clouds
561,Merauke,ID,-8.4667,140.3333,84.18,75,56,7.02,broken clouds
562,Talara,PE,-4.5772,-81.2719,71.02,76,29,14.47,scattered clouds
563,Aasiaat,GL,68.7098,-52.8699,21.49,79,100,5.99,overcast clouds
564,Tacuarembo,UY,-31.7333,-55.9833,65.44,69,100,6.02,moderate rain
565,Vila Do Maio,CV,15.1333,-23.2167,68.0,77,40,13.8,scattered clouds
566,Erice,IT,38.037,12.5865,66.2,94,20,5.75,few clouds
567,Summerville,US,33.0185,-80.1757,57.2,87,75,3.94,broken clouds
568,Krasnorechenskiy,RU,44.6265,135.3532,44.19,81,100,9.73,overcast clouds
569,Quelimane,MZ,-17.8786,36.8883,71.01,94,20,2.3,few clouds
570,Acapulco,MX,16.8634,-99.8901,78.84,66,95,3.09,overcast clouds
571,Shitanjing,CN,39.2342,106.3439,47.25,83,100,9.8,light rain
572,San Luis,AR,-33.295,-66.3356,56.46,81,8,4.65,clear sky
573,San Jose,US,37.3394,-121.895,55.0,71,40,9.22,scattered clouds
574,Nongan,CN,44.382,125.1685,44.6,53,20,6.71,few clouds
575,Kashan,IR,33.9831,51.4364,74.34,33,100,3.53,overcast clouds
576,Xai-Xai,MZ,-25.0519,33.6442,65.82,87,44,3.22,scattered clouds
577,Svetlogorsk,BY,52.6333,29.7333,33.42,82,58,14.25,broken clouds
578,Xam Nua,LA,20.4197,104.0439,95.45,28,11,4.83,few clouds
579,La Ronge,CA,55.1001,-105.2842,23.0,50,65,4.61,broken clouds
580,Rovaniemi,FI,66.5,25.7167,28.4,93,90,19.57,light snow
581,Gayny,RU,60.3071,54.3241,42.19,81,100,6.38,overcast clouds
582,Salinas,US,36.6777,-121.6555,53.6,71,90,8.05,overcast clouds
583,Mayo,US,38.8876,-76.5119,50.0,57,1,3.44,clear sky
584,Finnsnes,NO,69.2296,17.9811,30.2,80,75,2.3,light snow
585,Santa Isabel,BR,-23.3156,-46.2214,63.0,88,90,2.3,overcast clouds
586,Trois-Rivieres,CA,46.3501,-72.5491,50.0,46,15,11.5,few clouds
587,Tullamore,IE,53.2739,-7.4889,37.99,80,99,5.97,overcast clouds
588,Broome,US,42.2506,-75.833,44.6,49,1,8.05,clear sky
589,Skelleftea,SE,64.7507,20.9528,33.01,86,90,16.11,light snow
590,Darnah,LY,32.767,22.6367,66.65,48,83,13.09,broken clouds
591,Goderich,CA,43.7501,-81.7165,48.2,57,81,10.36,broken clouds
592,Ondangwa,NA,-17.9167,15.95,59.0,63,9,3.44,clear sky
593,Bilma,NE,18.6853,12.9164,82.17,13,2,10.16,clear sky
594,Farrukhnagar,IN,17.0778,78.2011,91.4,46,6,5.75,clear sky
595,Half Moon Bay,US,37.4636,-122.4286,51.8,87,90,4.61,mist
596,Rongcheng,CN,30.634,117.8517,69.3,77,100,8.23,overcast clouds
597,Alyangula,AU,-13.8483,136.4192,87.8,55,100,6.91,overcast clouds
598,Artigas,UY,-30.4,-56.4667,65.91,83,98,0.98,overcast clouds
599,Gazojak,TM,41.1875,61.4036,78.44,11,72,12.26,broken clouds
600,Bud,US,39.447,-86.1758,50.0,75,88,5.86,overcast clouds
601,Mbandaka,CD,0.0487,18.2603,70.16,96,100,5.01,overcast clouds
602,Malangali,TZ,-8.5667,34.85,63.52,84,35,9.48,scattered clouds
603,Dubinino,RU,55.6192,89.0911,38.34,62,100,9.89,overcast clouds
604,Viedma,AR,-40.8135,-62.9967,56.5,58,3,9.98,clear sky
605,Chake Chake,TZ,-5.2459,39.7666,80.04,79,73,11.63,broken clouds
606,Seoul,KR,37.5683,126.9778,71.6,40,90,11.5,light rain
607,Peniche,PT,39.3558,-9.3811,60.01,88,13,7.0,few clouds
608,Chervona Sloboda,UA,49.3789,32.1464,40.8,72,0,13.47,clear sky
609,Sohbatpur,PK,28.5202,68.5434,90.95,13,0,9.8,clear sky
610,Tezu,IN,27.9167,96.1667,96.49,18,1,5.35,clear sky
611,Char Bhadrasan,BD,23.3167,90.2167,91.4,55,20,6.91,haze
612,Rehoboth,NA,-23.3167,17.0833,59.02,32,7,4.74,clear sky
613,Iquitos,PE,-3.7481,-73.2472,77.0,94,75,3.44,broken clouds
614,Druzhba,UA,52.0428,33.9453,38.23,79,43,14.16,scattered clouds
615,Lagoa,PT,39.05,-27.9833,57.36,72,66,32.95,broken clouds
616,Zavetnoye,RU,47.1194,43.8903,50.68,86,100,7.72,moderate rain
617,Katobu,ID,-4.9408,122.5276,89.6,52,19,1.07,few clouds
618,Chhabra,IN,24.6667,76.8333,93.81,19,73,9.57,broken clouds
619,Taveta,KE,-3.3963,37.6736,71.6,83,75,8.05,broken clouds
620,Curuca,BR,-0.7289,-47.8481,74.37,96,100,3.04,overcast clouds
621,Ziarat,PK,30.3823,67.7282,60.67,25,0,5.82,clear sky
622,Erdenet,MN,49.0333,104.0833,32.31,90,100,4.61,snow
623,Barinas,VE,8.6226,-70.2075,87.8,55,21,3.44,few clouds
624,Cabedelo,BR,-6.9811,-34.8339,75.2,94,0,3.44,clear sky
625,Soyo,AO,-6.1349,12.3689,77.22,88,97,4.34,overcast clouds
626,Varna,BG,43.2167,27.9167,48.0,93,40,1.14,scattered clouds
627,Xique-Xique,BR,-10.8218,-42.7263,74.1,84,19,9.15,few clouds
628,Surgut,RU,61.25,73.4167,42.8,75,40,8.95,light rain
629,Nokaneng,BW,-19.6667,22.2667,58.14,35,0,5.91,clear sky
630,Yaan,NG,7.3833,8.5667,76.23,84,100,6.67,overcast clouds
631,Rosarito,MX,32.3333,-117.0333,57.2,82,90,5.75,overcast clouds
632,Bousse,BF,12.6606,-1.8922,82.4,47,0,6.91,clear sky
633,Azanka,RU,58.0401,64.7893,48.24,47,100,7.14,overcast clouds
634,Avera,US,33.194,-82.5271,55.4,76,1,4.61,clear sky
635,La Asuncion,VE,11.0333,-63.8628,78.8,89,52,19.57,broken clouds
636,Dezful,IR,32.3811,48.4058,92.88,15,99,0.54,overcast clouds
637,Tabou,CI,4.423,-7.3528,79.66,85,97,6.31,overcast clouds
638,Rafraf,TN,37.1904,10.1837,57.2,88,40,5.75,scattered clouds
639,Pafos,CY,34.7667,32.4167,68.0,30,0,3.44,clear sky
640,Juba,SS,4.8517,31.5825,73.6,79,90,5.59,light rain
641,Quepos,CR,9.4236,-84.1652,69.8,78,0,5.75,clear sky
642,Tingi,TZ,-11.3,35.0333,63.21,89,14,3.51,few clouds
643,Manado,ID,1.487,124.8455,85.05,72,95,3.22,overcast clouds
644,Gobabis,NA,-22.45,18.9667,56.01,37,0,7.07,clear sky
645,Espanola,US,35.9911,-106.0806,44.6,39,1,6.91,clear sky
646,Anadyr,RU,64.75,177.4833,28.4,74,0,4.47,clear sky
647,Sept-Iles,CA,50.2001,-66.3821,34.0,100,75,2.3,light rain
648,Ostersund,SE,63.1792,14.6357,32.0,74,13,12.66,few clouds
649,Belluno,IT,46.145,12.2214,45.0,83,28,4.99,scattered clouds
650,Soledade,BR,-28.8183,-52.5103,56.68,60,46,4.47,scattered clouds
651,Chivay,PE,-15.6383,-71.6011,44.31,71,47,0.98,scattered clouds
652,Konevo,RU,62.1215,39.3192,43.16,91,100,2.39,overcast clouds
653,Belmonte,BR,-15.8631,-38.8828,71.6,88,20,3.44,few clouds
654,Waddan,LY,29.1614,16.139,62.67,67,4,14.34,clear sky
655,Zlobin,HR,45.2924,14.6541,50.0,53,0,4.61,clear sky
656,Erenhot,CN,43.6475,111.9767,63.39,29,5,19.84,clear sky
657,Xiamen,CN,24.4798,118.0819,84.2,51,0,11.18,clear sky
658,Aksu,CN,41.1231,80.2644,57.25,35,1,7.74,clear sky
659,Pimenta Bueno,BR,-11.6725,-61.1936,71.74,95,52,1.68,broken clouds
660,Chistoye,RU,56.5375,43.0045,51.8,66,0,6.71,clear sky
661,Nuuk,GL,64.1835,-51.7216,32.0,93,4,17.27,clear sky
662,Kattivakkam,IN,13.2167,80.3167,91.4,58,40,3.44,scattered clouds
663,Amapa,BR,1.0,-52.0,71.22,99,98,1.43,overcast clouds
664,Zhuji,CN,29.7188,120.2423,68.0,83,75,8.95,mist
665,Dwarka,IN,22.2394,68.9678,84.15,67,99,11.18,overcast clouds
666,Itoman,JP,26.1247,127.6694,69.8,78,75,16.11,broken clouds
667,Kamenka,RU,51.3223,42.7678,51.01,85,100,10.11,overcast clouds
668,Bratsk,RU,56.1325,101.6142,42.8,28,100,8.95,overcast clouds
669,Senador Guiomard,BR,-10.1522,-67.7392,73.4,100,20,2.3,few clouds
670,Pavlodar,KZ,52.3,76.95,50.0,22,0,4.47,clear sky
671,Margate,GB,51.3813,1.3862,46.0,79,95,1.99,overcast clouds
672,Fort Nelson,CA,58.8053,-122.7002,26.6,68,20,3.44,few clouds
673,Bridgton,US,44.0548,-70.7128,41.0,66,2,6.04,clear sky
674,Usman,RU,52.0466,39.7288,48.2,87,90,13.42,light rain
675,Sorata,BO,-15.7667,-68.6333,41.68,90,73,1.88,broken clouds
676,Boddam,GB,57.4667,-1.7833,39.0,93,70,1.14,broken clouds
677,Ialibu,PG,-6.2821,143.9935,59.45,97,94,2.75,overcast clouds
678,Sawtell,AU,-30.3833,153.1,71.6,53,0,9.22,clear sky
679,Poselki,RU,53.1324,46.5031,49.87,74,100,6.73,overcast clouds
680,Marang,MY,5.2056,103.2059,87.8,70,20,6.91,few clouds
681,Qaqortoq,GL,60.7167,-46.0333,37.4,75,5,5.75,clear sky
682,Borovskoy,KZ,53.8,64.15,47.46,43,100,15.03,overcast clouds
683,Lake Forest,US,33.647,-117.6892,61.0,72,90,3.91,overcast clouds
684,Teya,RU,60.3778,92.6267,41.77,70,57,3.58,broken clouds
685,Privolzhye,RU,52.8649,48.6044,48.83,75,100,4.56,overcast clouds
686,Manthani,IN,18.65,79.6667,100.69,25,1,3.89,clear sky
687,Guhagar,IN,17.4842,73.1929,91.83,35,46,8.48,scattered clouds
688,Masuguru,TZ,-11.3667,38.4167,71.2,94,84,2.89,broken clouds
689,Annau,TM,37.8876,58.516,68.0,60,75,2.3,broken clouds
690,Zhigansk,RU,66.7697,123.3711,25.83,91,100,13.38,light snow
691,Ambon,ID,-3.6954,128.1814,83.88,72,26,9.71,scattered clouds
692,Morant Bay,JM,17.8815,-76.4093,77.0,83,20,6.91,few clouds
693,Srandakan,ID,-7.9386,110.2506,85.05,63,6,8.97,clear sky
694,Wheeling,US,42.1392,-87.929,54.0,58,90,8.05,overcast clouds
695,Sarakhs,IR,36.5449,61.1577,71.6,53,0,23.02,clear sky
696,Shingu,JP,33.7333,135.9833,64.4,63,75,10.36,broken clouds
697,Topeka,US,39.0483,-95.678,51.8,87,90,5.75,overcast clouds
698,Shimoda,JP,34.6667,138.95,68.0,48,75,5.75,broken clouds
699,Sampit,ID,-2.5333,112.95,95.86,40,19,2.26,few clouds
