City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Farafangana,MG,-22.8167,47.8333,72.03,88,30,3.71,moderate rain
347,Camana,PE,-16.6228,-72.7111,71.02,71,86,9.8,overcast clouds
348,Kangalassy,RU,62.3464,129.9628,26.6,68,0,6.71,clear sky
349,Tabou,CI,4.423,-7.3528,83.14,77,96,10.16,overcast clouds
350,Sinnamary,GF,5.3833,-52.95,78.42,86,100,12.03,overcast clouds
351,Sozopol,BG,42.4167,27.7,50.0,87,75,6.91,broken clouds
352,Lodingen,NO,68.414,15.9951,32.0,86,90,10.36,overcast clouds
353,Barrow,US,71.2906,-156.7887,19.4,86,1,3.44,clear sky
354,Berlevag,NO,70.8578,29.0864,34.12,70,100,13.49,overcast clouds
355,Cananea,MX,30.95,-110.3,71.01,23,0,8.14,clear sky
356,Pitimbu,BR,-7.4706,-34.8086,86.0,66,40,10.36,scattered clouds
357,Bulalacao,PH,12.3254,121.3435,78.26,82,48,7.0,scattered clouds
358,Yinchuan,CN,38.4681,106.2731,47.62,71,90,11.5,overcast clouds
359,Rundu,NA,-17.9333,19.7667,66.96,32,0,4.88,clear sky
360,Kijang,KR,35.2442,129.2139,59.0,72,0,1.14,clear sky
361,Saint-Joseph,RE,-21.3667,55.6167,78.8,83,75,27.63,light rain
362,Virden,US,39.5009,-89.7679,53.01,93,100,10.0,moderate rain
363,Feijo,BR,-8.1642,-70.3536,82.15,88,36,2.86,scattered clouds
364,Southbridge,US,42.0751,-72.0334,69.01,21,18,1.99,few clouds
365,Lakewood,US,39.7047,-105.0814,57.0,38,44,1.99,scattered clouds
366,Torrijos,ES,39.9819,-4.2835,62.01,77,90,11.5,light rain
367,Dezful,IR,32.3811,48.4058,89.02,10,63,7.92,broken clouds
368,Chara,RU,56.9064,118.2631,22.23,70,92,2.06,overcast clouds
369,Caibarien,CU,22.5206,-79.4669,89.6,29,40,12.66,scattered clouds
370,Lantawan,PH,10.6167,123.9833,82.4,74,40,5.75,scattered clouds
371,Lloro,CO,5.4961,-76.5495,91.81,51,74,3.0,broken clouds
372,Morant Bay,JM,17.8815,-76.4093,86.0,70,40,13.8,scattered clouds
373,Bara,NG,10.3744,10.7288,92.88,34,92,11.61,overcast clouds
374,Karaton,ID,-6.3424,106.1045,82.0,78,40,4.61,haze
375,Caravelas,BR,-17.7125,-39.2481,81.43,67,46,5.21,scattered clouds
376,Ostrovnoy,RU,68.0531,39.5131,36.43,99,100,3.69,overcast clouds
377,Groa,NO,62.65,8.7167,37.4,75,75,10.36,light rain
378,Dunedin,NZ,-45.8742,170.5036,50.0,72,43,5.99,scattered clouds
379,Skibbereen,IE,51.55,-9.2667,53.6,62,0,21.85,clear sky
380,Outjo,NA,-20.1167,16.15,72.64,28,66,2.82,broken clouds
381,Tonosho,JP,34.4833,134.1833,57.2,77,75,2.3,broken clouds
382,Touros,BR,-5.1989,-35.4608,78.8,89,75,14.97,broken clouds
383,Hovd,MN,48.0056,91.6419,26.91,21,4,17.27,clear sky
384,Narsaq,GL,60.9167,-46.05,59.0,29,75,25.32,broken clouds
385,Tefe,BR,-3.3542,-64.7114,89.6,70,40,8.05,scattered clouds
386,Mandalgovi,MN,45.7625,106.2708,48.36,81,100,3.44,moderate rain
387,Honningsvag,NO,70.9821,25.9704,32.09,87,100,24.02,light snow
388,Carutapera,BR,-1.195,-46.02,82.71,76,95,6.89,overcast clouds
389,Brae,GB,60.3964,-1.353,44.6,76,62,9.22,broken clouds
390,Okmulgee,US,35.6234,-95.9605,60.8,82,90,11.5,overcast clouds
391,Naze,JP,28.3667,129.4833,64.17,71,97,19.95,overcast clouds
392,Milkovo,RU,54.7167,158.6167,33.87,93,100,2.06,overcast clouds
393,Goderich,CA,43.7501,-81.7165,57.2,35,77,9.22,broken clouds
394,Alausi,EC,-2.2,-78.8333,59.07,71,78,1.07,light rain
395,Toppenish,US,46.3774,-120.3087,53.01,61,100,9.17,overcast clouds
396,Krasnoselkup,RU,65.7,82.4667,33.19,98,100,7.7,overcast clouds
397,Colares,PT,38.7992,-9.4469,66.99,77,20,11.5,few clouds
398,Zyryanka,RU,65.75,150.85,12.31,95,100,6.33,overcast clouds
399,Boca De Parita,PA,8.0167,-80.45,89.17,52,74,10.13,broken clouds
400,San Patricio,US,28.017,-97.5169,95.0,12,1,14.97,clear sky
401,Namatanai,PG,-3.6667,152.4333,78.57,81,55,4.41,broken clouds
402,Batticaloa,LK,7.7102,81.6924,81.45,75,15,5.17,few clouds
403,Isla Vista,US,34.4133,-119.861,59.0,72,75,5.75,broken clouds
404,West Wendover,US,40.7391,-114.0733,59.0,20,1,5.75,clear sky
405,Verkh-Usugli,RU,52.7,115.1667,36.41,33,100,0.98,overcast clouds
406,Champerico,GT,14.3,-91.9167,86.0,70,75,4.61,broken clouds
407,Mayumba,GA,-3.432,10.6554,79.68,85,87,6.76,overcast clouds
408,Port Macquarie,AU,-31.4333,152.9167,53.01,91,28,3.0,scattered clouds
409,Los Llanos De Aridane,ES,28.6585,-17.9182,71.6,60,20,4.61,few clouds
410,Ust-Ishim,RU,57.6935,71.1665,42.93,57,100,4.43,overcast clouds
411,Vengerovo,RU,55.6848,76.7471,40.98,53,68,5.48,broken clouds
412,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,73.0,82,100,4.0,overcast clouds
413,Hambantota,LK,6.1241,81.1185,80.44,81,60,4.0,broken clouds
414,Kungalv,SE,57.871,11.9805,43.0,50,12,4.0,few clouds
415,Beringovskiy,RU,63.05,179.3167,29.39,97,95,4.72,overcast clouds
416,Villa Carlos Paz,AR,-31.4241,-64.4978,75.0,56,75,10.36,broken clouds
417,Dakar,SN,14.6937,-17.4441,73.4,78,0,16.11,clear sky
418,Hatillo,PR,18.4863,-66.8254,86.0,65,40,17.27,scattered clouds
419,Longfeng,CN,46.55,125.1167,44.67,23,0,7.74,clear sky
420,Westport,US,41.1415,-73.3579,69.01,34,1,14.97,clear sky
421,Sorland,NO,67.667,12.6934,37.49,56,86,20.83,overcast clouds
422,Bugulma,RU,54.55,52.8,41.23,95,100,5.99,overcast clouds
423,Yangjiang,CN,21.85,111.9667,76.05,89,20,5.7,few clouds
424,Staryy Nadym,RU,65.6118,72.6842,32.99,86,100,4.76,overcast clouds
425,Traverse City,US,44.7631,-85.6206,62.6,39,40,11.5,scattered clouds
426,Madras,IN,13.0878,80.2785,84.2,74,40,4.61,haze
427,Kattivakkam,IN,13.2167,80.3167,84.2,74,40,4.61,haze
428,Lubango,AO,-14.9172,13.4925,63.9,62,72,3.2,broken clouds
429,Bilma,NE,18.6853,12.9164,95.59,8,12,10.42,few clouds
430,Krasnyy Oktyabr,RU,56.1167,38.8833,36.01,97,100,9.98,light rain
431,Port Hawkesbury,CA,45.6169,-61.3485,52.0,37,75,14.97,broken clouds
432,Harnosand,SE,62.6323,17.9379,41.0,36,20,11.5,few clouds
433,Niamey,NE,13.5137,2.1098,107.6,4,0,4.61,clear sky
434,Ancud,CL,-41.8697,-73.8203,64.0,77,75,10.36,broken clouds
435,Lyman,UA,48.9884,37.8023,42.85,68,97,8.9,overcast clouds
436,Arrecife,ES,28.963,-13.5477,75.2,41,20,16.11,few clouds
437,Knyaze-Volkonskoye,RU,48.4642,135.4567,33.8,80,20,15.66,few clouds
438,Simao,CN,22.7886,100.9748,70.02,34,16,0.74,few clouds
439,Tarbes,FR,43.25,0.1667,71.6,28,0,6.91,clear sky
440,Ampanihy,MG,-24.7,44.75,71.53,71,44,2.98,scattered clouds
441,Kimbe,PG,-5.5502,150.1429,75.02,93,65,1.39,light rain
442,Arman,RU,59.7,150.1667,13.91,73,83,13.0,broken clouds
443,Altamira,BR,-3.2033,-52.2064,78.8,89,75,3.44,light rain
444,Pyu,MM,18.4833,96.4333,82.4,71,59,8.63,broken clouds
445,Shingu,JP,33.7333,135.9833,53.19,88,5,4.76,clear sky
446,Hermiston,US,45.8404,-119.2895,53.01,81,90,14.97,light rain
447,Alice Springs,AU,-23.7,133.8833,48.2,66,2,4.61,clear sky
448,Eskilstuna,SE,59.3666,16.5077,41.0,52,75,9.22,broken clouds
449,Codrington,AU,-38.2667,141.9667,50.88,92,100,6.15,overcast clouds
450,Prachuap Khiri Khan,TH,12.2167,99.75,74.71,91,95,4.0,light rain
451,Naryan-Mar,RU,67.6713,53.087,38.82,90,88,10.16,overcast clouds
452,Catuday,PH,16.2923,119.8062,76.53,76,5,6.67,clear sky
453,Kangaatsiaq,GL,68.3065,-53.4641,33.26,81,62,11.9,broken clouds
454,Dogondoutchi,NE,13.6393,4.0287,96.67,9,77,4.07,broken clouds
455,Namibe,AO,-15.1961,12.1522,79.57,75,44,9.53,scattered clouds
456,Laguna,US,38.421,-121.4238,62.01,62,1,5.75,clear sky
457,Port Hedland,AU,-20.3167,118.5667,68.0,64,0,9.22,clear sky
458,Dukat,RU,62.55,155.55,-10.43,99,84,4.47,broken clouds
459,Guarapari,BR,-20.6667,-40.4975,82.4,61,20,10.36,few clouds
460,Masvingo,ZW,-20.0637,30.8277,64.74,41,8,5.82,clear sky
461,Seguela,CI,7.9611,-6.6731,89.01,50,69,6.71,broken clouds
462,Rorvik,NO,64.8621,11.2373,38.28,57,78,23.2,broken clouds
463,Ulaangom,MN,49.9811,92.0667,34.5,38,67,10.31,broken clouds
464,Tanete,ID,-3.9443,119.7848,73.9,95,96,2.39,overcast clouds
465,Almaznyy,RU,48.0448,40.045,51.8,66,0,8.95,light rain
466,Padang,ID,-0.9492,100.3543,77.18,87,97,2.57,light rain
467,Kushima,JP,31.4583,131.2333,57.7,88,30,5.35,scattered clouds
468,Rancho Palos Verdes,US,33.7445,-118.387,62.01,72,75,11.5,broken clouds
469,Cajaruro,PE,-5.7364,-78.4256,85.35,62,51,4.68,light rain
470,Diamantino,BR,-14.4086,-56.4461,88.99,49,41,1.01,scattered clouds
471,Khonsa,IN,27.0167,95.5667,67.03,47,4,4.32,clear sky
472,Grand-Santi,GF,4.25,-54.3833,80.26,95,95,4.85,overcast clouds
473,Celestun,MX,20.8667,-90.4,89.56,54,97,5.95,overcast clouds
474,Ketchikan,US,55.3422,-131.6461,48.2,57,1,6.91,clear sky
475,Son La,VN,21.3167,103.9,75.52,89,22,3.69,few clouds
476,Vyazemskiy,RU,47.5378,134.7525,36.3,34,82,11.86,broken clouds
477,Basna,IN,21.2833,82.8167,88.61,13,63,5.23,broken clouds
478,Coquimbo,CL,-29.9533,-71.3436,64.4,63,0,9.22,clear sky
479,Talakan,RU,50.3167,130.3667,28.92,70,47,5.03,scattered clouds
480,Dali,CN,25.7,100.1833,58.35,51,1,5.26,clear sky
481,Hamilton,US,39.1834,-84.5333,53.6,66,90,3.44,light rain
482,Deputatskiy,RU,69.3,139.9,4.17,87,99,3.49,overcast clouds
483,Yarada,IN,17.65,83.2667,82.4,78,40,2.3,mist
484,Mochumi,PE,-6.5469,-79.8631,75.2,60,0,20.71,clear sky
485,Dourbali,TD,11.8091,15.8632,84.74,50,76,19.75,broken clouds
486,Enshi,CN,30.3,109.4833,57.16,93,100,2.82,light rain
487,Puerto Quijarro,BO,-17.7833,-57.7667,97.61,28,95,5.35,overcast clouds
488,Ola,RU,59.5833,151.2833,16.03,68,98,15.57,overcast clouds
489,Redmond,US,47.674,-122.1215,48.99,94,100,5.1,light rain
490,Kismayo,SO,-0.3582,42.5454,82.45,73,97,14.18,overcast clouds
491,Daru,PG,-9.0763,143.2092,78.31,88,100,7.9,moderate rain
492,Kyrylivka,UA,46.3759,35.3675,50.05,63,77,14.12,broken clouds
493,Quatre Cocos,MU,-20.2078,57.7625,79.0,89,75,14.97,light rain
494,Price,US,39.5994,-110.8107,53.6,19,20,9.22,few clouds
495,Two Hills,CA,53.7169,-111.7518,41.0,28,91,9.22,overcast clouds
496,Broome,US,42.2506,-75.833,64.99,29,40,8.05,scattered clouds
497,Pevek,RU,69.7008,170.3133,17.11,88,100,2.39,overcast clouds
498,Karpathos,GR,35.507,27.2132,66.2,72,98,4.61,overcast clouds
499,Soyo,AO,-6.1349,12.3689,79.68,81,94,4.9,overcast clouds
500,Starkville,US,33.4504,-88.8184,77.0,64,40,6.91,scattered clouds
501,Tymovskoye,RU,50.8456,142.655,17.28,95,59,0.85,broken clouds
502,Ishigaki,JP,24.3448,124.1572,72.48,75,49,14.85,scattered clouds
503,Kozulka,UA,50.0351,23.797,45.0,57,0,4.47,clear sky
504,Brejo Santo,BR,-7.4933,-38.9872,86.9,49,74,3.4,broken clouds
505,Olovyannaya,RU,50.95,115.5667,42.73,23,98,3.27,overcast clouds
506,Gamba,GA,-2.65,10.0,76.57,85,100,6.62,overcast clouds
507,El Bagre,CO,7.5927,-74.8086,91.78,52,57,3.62,broken clouds
508,Neiafu,TO,-18.65,-173.9833,73.4,94,20,10.22,few clouds
509,Beisfjord,NO,68.3751,17.5988,32.0,86,90,10.36,light snow
510,Camocim,BR,-2.9022,-40.8411,81.75,84,99,10.11,heavy intensity rain
511,Kanniyakumari,IN,8.0833,77.5667,83.68,78,76,10.42,broken clouds
512,Kupang,ID,-10.1667,123.5833,76.01,86,6,8.32,clear sky
513,Lawrenceburg,US,38.0373,-84.8966,53.6,82,90,9.22,light rain
514,Praya,CV,14.9215,-23.5087,77.0,53,40,21.85,scattered clouds
515,Wattegama,LK,6.7989,81.4808,75.83,90,95,0.89,overcast clouds
516,Henties Bay,NA,-22.116,14.2845,61.0,92,3,7.0,clear sky
517,Cairns,AU,-16.9167,145.7667,75.2,94,75,11.5,moderate rain
518,Santa Fe,AR,-31.6333,-60.7,73.99,62,23,7.0,light rain
519,Marolambo,MG,-20.05,48.1167,66.6,99,55,2.37,broken clouds
520,Mecca,SA,21.4267,39.8261,88.25,29,28,2.59,scattered clouds
521,Ligayan,PH,4.6533,119.4706,81.93,77,54,4.99,broken clouds
522,Tokur,RU,53.1333,132.9,11.5,93,11,1.43,few clouds
523,Tazovskiy,RU,67.4667,78.7,31.28,93,100,8.93,overcast clouds
524,Lashio,MM,22.9333,97.75,72.03,49,9,1.3,clear sky
525,Butembo,CD,0.15,29.2833,58.41,98,94,2.95,overcast clouds
526,Puerto Madryn,AR,-42.7692,-65.0385,61.32,39,2,5.19,clear sky
527,Saint-Pierre,RE,-21.3393,55.4781,78.8,83,75,27.63,light rain
528,Artesia,US,33.8658,-118.0831,64.99,72,90,4.61,overcast clouds
529,Novikovo,RU,51.1537,37.8879,39.04,61,34,11.88,scattered clouds
530,Abu Samrah,SY,35.3029,37.1841,74.57,39,57,11.23,broken clouds
531,Garowe,SO,8.4054,48.4845,82.06,62,84,18.9,broken clouds
532,Freeport,US,40.6576,-73.5832,70.0,26,1,12.66,clear sky
533,Abha,SA,18.2164,42.5053,57.2,77,75,5.75,broken clouds
534,Westerly,US,41.3776,-71.8273,71.01,36,1,11.5,clear sky
535,Faya,SA,18.3851,42.4509,57.2,77,75,5.75,broken clouds
536,Seabra,BR,-12.4186,-41.7703,78.26,68,59,7.09,broken clouds
537,Airai,TL,-8.9266,125.4092,56.98,92,30,2.48,scattered clouds
538,Cockburn Town,TC,21.4612,-71.1419,84.2,61,40,13.8,scattered clouds
539,Kargasok,RU,59.0556,80.8572,36.32,94,100,5.91,overcast clouds
540,Huambo,AO,-12.7761,15.7392,64.31,63,99,2.24,overcast clouds
541,Moba,CN,33.2288,105.0179,46.35,82,100,4.38,light rain
542,Penzance,GB,50.1186,-5.5371,55.4,44,0,35.68,clear sky
543,Husavik,IS,66.0449,-17.3389,53.6,54,0,11.5,clear sky
544,Soure,BR,-0.7167,-48.5233,81.99,79,95,7.94,light rain
545,Wad Rawah,SD,15.1603,33.1397,96.31,17,32,11.63,scattered clouds
546,Jieshi,CN,22.8134,115.8257,71.76,88,13,7.23,few clouds
547,Moisei,RO,47.6556,24.5401,35.85,79,70,1.79,broken clouds
548,Road Town,VG,18.4167,-64.6167,82.4,69,40,10.36,scattered clouds
549,Meulaboh,ID,4.1363,96.1285,76.12,85,100,2.89,overcast clouds
550,Atambua,ID,-9.1061,124.8925,70.77,87,18,4.99,few clouds
551,Caucaia,BR,-3.7361,-38.6531,87.01,74,75,16.11,broken clouds
552,Acarau,BR,-2.8856,-40.12,83.73,75,81,14.65,moderate rain
553,Mehamn,NO,71.0357,27.8492,33.01,71,100,8.28,light snow
554,Tenosique,MX,17.4833,-91.4333,93.2,52,20,8.01,few clouds
555,Rivera,UY,-30.9053,-55.5508,70.66,81,100,5.66,overcast clouds
556,Jaisalmer,IN,26.9147,70.9181,86.79,15,0,9.89,clear sky
557,Soe,ID,-9.8607,124.284,64.08,95,28,3.87,scattered clouds
558,Inhambane,MZ,-23.865,35.3833,71.89,79,0,8.01,clear sky
559,Trinidad,BO,-14.8333,-64.9,78.8,94,75,6.91,heavy intensity rain
560,Uvinza,TZ,-5.1036,30.3911,69.21,89,96,2.35,overcast clouds
561,Kaeo,NZ,-35.1,173.7833,54.0,96,76,3.0,broken clouds
562,Cidreira,BR,-30.1811,-50.2056,74.5,69,25,13.44,scattered clouds
563,Udayagiri,IN,20.1333,84.3833,74.95,43,5,2.3,clear sky
564,Changji,CN,44.0167,87.3167,37.4,48,0,4.47,clear sky
565,Vanavara,RU,60.34,102.2797,30.52,96,100,1.63,overcast clouds
566,Bull Savanna,JM,17.8868,-77.5902,83.34,60,6,16.2,clear sky
567,Samarai,PG,-10.6167,150.6667,81.93,80,95,12.91,overcast clouds
568,La Ronge,CA,55.1001,-105.2842,24.8,46,53,3.44,broken clouds
569,Fulton,US,33.7668,-84.4499,66.2,82,90,8.05,overcast clouds
570,Kununurra,AU,-15.7667,128.7333,60.8,67,8,3.44,clear sky
571,Lysyye Gory,RU,51.5506,44.8414,43.09,76,70,12.66,broken clouds
572,Saint-Francois,FR,46.4154,3.9054,71.6,37,0,9.22,clear sky
573,Udomlya,RU,57.8794,34.9925,36.79,79,100,8.63,overcast clouds
574,Kavaratti,IN,10.5669,72.642,84.38,74,19,7.38,few clouds
575,Swift Current,CA,50.2834,-107.8014,39.2,30,75,11.5,broken clouds
576,Vaitape,PF,-16.5167,-151.75,79.99,74,100,7.65,light rain
577,Onguday,RU,50.75,86.15,25.88,86,95,2.26,overcast clouds
578,Douglas,US,41.3,-96.167,55.0,50,40,10.36,scattered clouds
579,Baruun-Urt,MN,46.6806,113.2792,42.78,18,100,11.92,overcast clouds
580,Santa Ines,BR,-3.6667,-45.38,86.61,69,92,5.37,overcast clouds
581,Eureka,US,40.8021,-124.1637,53.01,90,100,5.01,overcast clouds
582,Taiyuan,CN,37.8694,112.5603,53.6,66,0,8.95,clear sky
583,Takoradi,GH,4.8845,-1.7554,83.62,76,90,10.87,overcast clouds
584,Kaputa,ZM,-8.4689,29.6619,70.3,81,55,2.35,light rain
585,Kamaishi,JP,39.2667,141.8833,52.59,67,100,5.91,overcast clouds
586,Kuminskiy,RU,58.6667,66.5667,43.3,58,100,5.28,overcast clouds
587,Praia Da Vitoria,PT,38.7333,-27.0667,60.8,82,75,29.39,broken clouds
588,Rabo De Peixe,PT,37.8,-25.5833,59.0,88,75,17.27,broken clouds
589,Srednekolymsk,RU,67.45,153.6833,10.98,95,100,8.81,light snow
590,Lazaro Cardenas,MX,17.9583,-102.2,85.68,50,92,10.02,overcast clouds
591,Labuhan,ID,-6.8844,112.2051,77.77,83,63,5.82,broken clouds
592,Misratah,LY,32.3754,15.0925,62.94,74,11,17.67,few clouds
593,Leua,SK,48.2156,18.6071,51.01,56,70,3.15,broken clouds
594,Chimoio,MZ,-19.1164,33.4833,69.8,83,40,9.22,scattered clouds
595,Egvekinot,RU,66.3167,-179.1667,17.85,89,94,0.78,overcast clouds
596,Saint Stephen,GB,50.3333,-4.9,57.2,44,99,18.41,overcast clouds
597,Birao,CF,10.2849,22.7882,87.31,38,74,4.07,broken clouds
598,Sindou,BF,10.6667,-5.1667,91.35,32,87,9.73,overcast clouds
599,Tadian,PH,16.9956,120.8203,59.52,90,18,2.17,few clouds
600,Garelochhead,GB,56.082,-4.8291,57.2,51,7,11.5,clear sky
601,Mackay,AU,-21.15,149.2,68.0,94,75,5.75,broken clouds
602,Lethem,GY,3.3803,-59.7968,93.9,42,88,9.19,light rain
603,Aranos,NA,-24.1333,19.1167,71.24,18,0,7.61,clear sky
604,Leningradskiy,RU,69.3833,178.4167,19.38,93,100,4.38,overcast clouds
605,Gazli,UZ,40.1333,63.45,76.28,28,77,6.53,broken clouds
606,Mareeba,AU,-17.0,145.4333,75.2,94,75,11.5,light rain
607,Vostok,RU,46.4856,135.8833,29.03,44,57,10.76,broken clouds
608,Esna,EG,25.2934,32.554,87.01,8,0,11.54,clear sky
609,Marzuq,YE,14.4,46.4667,72.64,67,20,8.14,few clouds
610,High Level,CA,58.5169,-117.136,33.8,44,40,8.05,scattered clouds
611,Rawah,IQ,34.4816,41.9093,83.71,13,68,3.85,broken clouds
612,Mandera,KE,3.9366,41.867,82.09,65,77,8.52,light rain
613,Gorin,RU,51.1983,136.6669,30.65,62,100,7.45,overcast clouds
614,Thessalon,CA,46.2501,-83.5666,57.2,33,75,8.05,broken clouds
615,Narwar,IN,25.65,77.9,81.77,11,93,7.45,overcast clouds
616,Ranong,TH,9.9658,98.6348,79.38,86,98,7.16,overcast clouds
617,Luwero,UG,0.8492,32.4731,64.2,97,93,2.28,overcast clouds
618,General Roca,AR,-39.0333,-67.5833,64.4,52,0,4.61,clear sky
619,Weligama,LK,5.9667,80.4167,78.64,86,87,3.38,overcast clouds
620,Yingkou,CN,40.6648,122.2283,48.61,52,21,15.35,few clouds
621,Mount Isa,AU,-20.7333,139.5,71.6,30,8,6.91,clear sky
622,Umea,SE,63.8284,20.2597,35.6,69,75,17.27,broken clouds
623,Mabaruma,GY,8.2,-59.7833,82.24,74,83,7.63,broken clouds
624,Laredo,US,27.5064,-99.5075,91.4,11,1,11.5,clear sky
625,Oliveira Dos Brejinhos,BR,-12.3169,-42.8961,85.66,49,43,2.68,scattered clouds
626,Isangel,VU,-19.55,169.2667,77.25,80,86,9.86,light rain
627,Isabela,PH,6.7085,121.9711,80.2,80,55,3.27,broken clouds
628,Capao Da Canoa,BR,-29.7456,-50.0097,72.88,74,40,11.97,scattered clouds
629,Camacha,PT,33.0833,-16.3333,62.6,82,40,19.57,scattered clouds
630,Dourados,BR,-22.2211,-54.8056,91.92,22,56,5.14,broken clouds
631,Vaxjo,SE,56.8777,14.8091,42.8,36,83,11.5,broken clouds
632,Roald,NO,62.5833,6.1333,39.2,60,20,8.05,few clouds
633,Yichang,CN,30.7144,111.2847,57.88,87,100,2.1,light rain
634,Kamina,CD,-8.7386,24.9906,66.36,90,99,3.83,moderate rain
635,Igurubi,TZ,-4.0,33.7,74.21,63,51,10.02,broken clouds
636,Fethiye,TR,36.6217,29.1164,68.0,56,75,5.75,broken clouds
637,Abyek,IR,36.0667,50.55,68.0,37,75,2.3,broken clouds
638,Maun,BW,-19.9833,23.4167,69.8,46,0,2.3,clear sky
639,Ghanzi,BW,-21.5667,21.7833,66.58,24,0,3.71,clear sky
640,Yaan,NG,7.3833,8.5667,82.53,66,92,8.63,overcast clouds
641,Korla,CN,41.7597,86.1469,50.83,46,16,9.73,few clouds
642,Pangai,TO,-19.8,-174.35,79.95,79,89,11.3,light rain
643,Avera,US,33.194,-82.5271,64.4,97,90,9.22,overcast clouds
644,Clarksburg,US,39.2807,-80.3445,61.0,36,75,3.44,broken clouds
645,Beyneu,KZ,45.3167,55.2,63.32,37,94,7.02,overcast clouds
646,Andrelandia,BR,-21.7397,-44.3092,75.65,42,0,8.99,clear sky
647,Awbari,LY,26.5921,12.7805,87.75,14,0,10.02,clear sky
648,Bouloupari,NC,-21.8667,166.05,71.6,100,0,4.61,clear sky
649,Calama,CL,-22.4667,-68.9333,64.4,36,40,21.85,scattered clouds
650,Zhicheng,CN,30.2956,111.5047,55.0,96,100,4.99,light rain
651,San Vicente,AR,-26.6167,-54.1333,61.45,99,100,2.39,light rain
652,Willowmore,ZA,-33.2926,23.4895,67.44,47,100,8.9,overcast clouds
653,Alibunar,RS,45.0808,20.9658,55.4,44,0,8.05,clear sky
654,Acoyapa,NI,11.9703,-85.1711,80.6,54,20,4.61,few clouds
655,Padampur,IN,29.6833,73.6167,80.28,17,0,4.79,clear sky
656,Golspie,GB,57.9727,-3.978,52.0,70,51,4.0,broken clouds
657,Port Blair,IN,11.6667,92.75,81.93,75,35,7.11,scattered clouds
658,Mopti,ML,14.6667,-4.0,103.89,7,34,11.16,scattered clouds
659,Letka,RU,59.6011,49.4232,44.71,88,97,9.17,overcast clouds
660,Doha,QA,25.2867,51.5333,86.0,48,0,5.75,clear sky
661,Baripada,IN,21.935,86.7214,86.07,40,16,9.62,few clouds
662,Poltava,UA,49.5937,34.5407,37.78,64,50,7.47,scattered clouds
663,Challans,FR,46.8436,-1.8749,73.4,27,0,11.5,clear sky
664,Igarka,RU,67.4667,86.5833,33.19,98,100,8.39,overcast clouds
665,Fenoarivo,MG,-18.933,47.4354,64.4,82,40,12.66,scattered clouds
666,Talkha,EG,31.0539,31.3779,63.27,53,37,7.07,scattered clouds
667,Kamen-Rybolov,RU,44.7481,132.0403,36.5,56,0,8.16,clear sky
668,Manado,ID,1.487,124.8455,75.2,94,20,1.14,few clouds
669,Maltahohe,NA,-24.8333,16.9833,71.55,22,10,8.97,clear sky
670,Muros,ES,42.7762,-9.0603,66.99,76,100,5.01,overcast clouds
671,Vila Velha,BR,-20.3297,-40.2925,82.4,61,20,10.36,few clouds
672,Mumford,GH,5.2618,-0.759,83.14,79,88,13.58,overcast clouds
673,Charyshskoye,RU,51.3978,83.5598,29.84,90,76,4.45,broken clouds
674,Bonfim,BR,3.0833,-59.95,90.14,49,90,4.21,moderate rain
675,Kloulklubed,PW,7.0419,134.2556,82.4,83,75,11.5,broken clouds
676,Kingston,JM,17.997,-76.7936,86.0,70,40,13.8,scattered clouds
677,Puerto Rico,AR,-26.796,-55.024,66.96,98,100,2.73,light rain
678,Issia,CI,6.4922,-6.5856,86.83,57,93,2.8,overcast clouds
679,Behshahr,IR,36.6923,53.5526,61.21,86,99,2.77,overcast clouds
680,Ballina,AU,-28.8667,153.5667,54.0,94,90,6.2,overcast clouds
681,Half Moon Bay,US,37.4636,-122.4286,60.01,62,75,3.44,broken clouds
682,Houma,US,29.5958,-90.7195,84.0,88,90,13.8,overcast clouds
683,Maldonado,UY,-34.6667,-54.9167,68.0,88,90,10.36,overcast clouds
684,Mirabad,AF,30.4362,61.8383,79.93,13,4,16.02,clear sky
685,Iida,JP,35.5197,137.8207,48.0,96,47,1.72,scattered clouds
686,Ajaccio,FR,42.0,8.9167,62.6,77,0,4.61,clear sky
687,Sao Jose De Ribamar,BR,-2.5619,-44.0542,78.8,94,75,8.05,light rain
688,Moose Factory,CA,51.2585,-80.6094,24.8,68,90,9.22,overcast clouds
689,Virginia Beach,US,36.8529,-75.978,66.99,52,90,9.22,overcast clouds
690,Leiyang,CN,26.4024,112.8591,59.95,92,100,5.64,light rain
691,Codajas,BR,-3.8367,-62.0569,90.7,57,52,2.95,broken clouds
692,Yei,SS,4.095,30.6779,69.01,96,98,6.98,moderate rain
693,Palmer,US,42.1584,-72.3287,69.01,19,75,14.97,broken clouds
694,Safidon,IN,29.4167,76.6667,76.8,19,0,7.11,clear sky
695,Dossor,KZ,47.5272,52.9811,57.94,59,79,16.42,broken clouds
696,Guhagar,IN,17.4842,73.1929,79.07,73,3,8.34,clear sky
697,Moussoro,TD,13.6408,16.4901,96.93,9,50,9.66,scattered clouds
698,Ponta Delgada,PT,37.7333,-25.6667,59.0,88,75,17.27,broken clouds
699,Payo,ID,-3.7508,103.6372,75.11,88,100,1.9,overcast clouds
